,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15805,0.16041,0.1599,0.15306,0.14326,0.13521,0.12639,0.12025,0.12632,0.1584,0.22146,0.29506,0.34827,0.36534,0.34173,0.30167,0.26966,0.26309,0.28204,0.30367,0.31951,0.33585,0.3583,0.39907,0.43982,0.4748,0.49099,0.48723,0.46576,0.4288,0.37826,0.32815,0.2739,0.23444,0.20612,0.18002,0.1511,0.12331,0.10885,0.1236,0.15382,0.18101,0.19355,0.19021,0.18196,0.19462,0.23472,0.28873,0.32344,0.31765,0.26772,0.20201,0.14658,0.1206,0.12167,0.13647,0.14863,0.17436,0.21618,0.27221,0.32185,0.34489,0.32987,0.29285
0.17217,0.1759,0.17338,0.16242,0.14589,0.13021,0.11605,0.10767,0.11339,0.14601,0.2098,0.29194,0.35855,0.39152,0.37949,0.34385,0.31085,0.30075,0.31804,0.34393,0.36211,0.3697,0.36739,0.37935,0.40556,0.44607,0.48691,0.51152,0.50418,0.46347,0.39782,0.33393,0.27619,0.23622,0.20577,0.17917,0.15169,0.12943,0.12487,0.15113,0.19237,0.22848,0.2428,0.23465,0.21676,0.2196,0.25122,0.29996,0.33157,0.32485,0.27554,0.21057,0.15207,0.11825,0.10629,0.10859,0.11584,0.14861,0.201,0.26245,0.30717,0.31544,0.28349,0.23564
0.17283,0.1753,0.16867,0.15404,0.13353,0.11386,0.098879,0.091537,0.099357,0.1326,0.19563,0.28436,0.365,0.41847,0.42613,0.40188,0.36994,0.35041,0.35388,0.37114,0.38318,0.38397,0.37083,0.37144,0.39771,0.45194,0.517,0.56506,0.56662,0.51729,0.43281,0.35196,0.29147,0.25579,0.23015,0.20721,0.18055,0.15906,0.1577,0.18869,0.2368,0.27909,0.29479,0.28276,0.25577,0.24417,0.25794,0.2907,0.31243,0.3039,0.26121,0.20659,0.15452,0.1209,0.10271,0.096312,0.099284,0.1302,0.17965,0.23378,0.26628,0.26117,0.2204,0.16954
0.15273,0.15323,0.14389,0.12956,0.11133,0.094359,0.084257,0.081278,0.092921,0.12909,0.19213,0.28447,0.37487,0.44345,0.46842,0.45448,0.42243,0.39119,0.37497,0.37622,0.37886,0.37631,0.36611,0.37183,0.41063,0.48043,0.5587,0.61314,0.61176,0.55217,0.45759,0.37263,0.3202,0.29511,0.27749,0.25837,0.23055,0.20687,0.20318,0.23197,0.27952,0.3207,0.33376,0.31817,0.284,0.25842,0.25145,0.264,0.27373,0.26405,0.2334,0.19572,0.15761,0.13066,0.11213,0.10064,0.099284,0.12016,0.15776,0.19731,0.2168,0.20404,0.16375,0.11715
0.12766,0.12626,0.11559,0.1029,0.089031,0.077607,0.074955,0.079803,0.0985,0.14066,0.20528,0.29506,0.38363,0.45254,0.48262,0.47519,0.44463,0.40854,0.3794,0.36607,0.35926,0.35618,0.35556,0.37647,0.4297,0.50791,0.58385,0.62782,0.61622,0.55515,0.47164,0.40679,0.37817,0.36947,0.35765,0.33676,0.3031,0.27397,0.2638,0.28271,0.31919,0.34984,0.35547,0.33729,0.29992,0.26583,0.24372,0.24292,0.24666,0.23933,0.22063,0.19549,0.16645,0.1431,0.12297,0.10692,0.099566,0.10692,0.13046,0.15638,0.16784,0.15527,0.12308,0.085813
0.10431,0.10142,0.091281,0.081518,0.073068,0.069179,0.075483,0.090782,0.11883,0.16881,0.23399,0.31304,0.38535,0.43814,0.46052,0.45603,0.43186,0.4022,0.37212,0.35057,0.33583,0.33089,0.33731,0.37137,0.43414,0.51209,0.57604,0.60248,0.5834,0.53968,0.49571,0.47758,0.48337,0.48555,0.46795,0.43497,0.39107,0.35735,0.33958,0.34221,0.35702,0.36689,0.35982,0.3371,0.2976,0.26153,0.23401,0.22926,0.23239,0.22822,0.21884,0.2026,0.18043,0.16057,0.13902,0.11939,0.10648,0.10041,0.10971,0.12041,0.12155,0.10738,0.082613,0.055687
0.10051,0.09474,0.083472,0.073526,0.067192,0.068174,0.081347,0.10564,0.14251,0.19968,0.26424,0.32911,0.37918,0.40823,0.4153,0.40875,0.39091,0.37257,0.35008,0.32837,0.31079,0.30511,0.31532,0.35975,0.43103,0.50863,0.56213,0.57156,0.547,0.53327,0.54783,0.59567,0.64312,0.65068,0.61592,0.5622,0.50455,0.46792,0.44308,0.42313,0.40541,0.38669,0.36188,0.33164,0.28962,0.25422,0.22877,0.22585,0.23075,0.23191,0.23103,0.22217,0.206,0.18924,0.16521,0.14197,0.12344,0.10949,0.109,0.10806,0.098975,0.080273,0.057666,0.037302
0.11606,0.11256,0.1017,0.087898,0.077562,0.07623,0.090162,0.11868,0.15871,0.21494,0.27297,0.32239,0.35457,0.36867,0.36799,0.36502,0.35531,0.34662,0.33043,0.30859,0.28797,0.28201,0.29467,0.34953,0.43053,0.51059,0.55783,0.55697,0.53303,0.55316,0.62552,0.73229,0.81121,0.819,0.76979,0.70442,0.642,0.60285,0.56365,0.51103,0.45363,0.40562,0.36511,0.32768,0.28304,0.24867,0.22727,0.22865,0.23609,0.24618,0.25473,0.25474,0.244,0.22782,0.19707,0.16796,0.1427,0.12437,0.11651,0.1065,0.088559,0.066248,0.045779,0.032126
0.13302,0.13198,0.1223,0.10598,0.093213,0.089748,0.10158,0.12797,0.16365,0.21045,0.25786,0.29485,0.3171,0.32597,0.32555,0.32933,0.33406,0.34008,0.33646,0.31946,0.29441,0.27998,0.28553,0.34067,0.42979,0.51821,0.56988,0.57034,0.55207,0.59459,0.70158,0.84244,0.93848,0.95229,0.9073,0.84895,0.79282,0.74905,0.68915,0.60142,0.50628,0.43292,0.37818,0.33054,0.28022,0.24392,0.22621,0.23087,0.24107,0.26316,0.28408,0.2966,0.2923,0.2744,0.23408,0.19605,0.16319,0.14307,0.13041,0.11502,0.092209,0.070061,0.054386,0.049099
0.14597,0.14871,0.14193,0.12502,0.11167,0.10585,0.11304,0.13164,0.15567,0.18573,0.21889,0.24634,0.26786,0.28323,0.29384,0.31354,0.34235,0.37047,0.38332,0.37143,0.337,0.30542,0.29596,0.34333,0.43568,0.53139,0.59069,0.60176,0.59478,0.64501,0.75454,0.89164,0.9809,1,0.97297,0.93789,0.89881,0.85306,0.77466,0.66085,0.53981,0.44969,0.38402,0.32741,0.27371,0.23756,0.22481,0.23451,0.25175,0.28801,0.32097,0.34296,0.34061,0.31717,0.26763,0.22134,0.18247,0.161,0.14446,0.1265,0.10427,0.087153,0.079425,0.083262
0.14959,0.15498,0.15151,0.13657,0.12516,0.11841,0.12033,0.12925,0.13944,0.15272,0.17391,0.19599,0.22163,0.24789,0.27368,0.31457,0.37353,0.42923,0.46081,0.4509,0.40009,0.34313,0.31259,0.34536,0.43225,0.52878,0.59455,0.62069,0.62798,0.67114,0.75402,0.85494,0.91945,0.94422,0.945,0.93998,0.92044,0.87532,0.79083,0.6735,0.55128,0.45854,0.38627,0.32081,0.26286,0.22682,0.21918,0.23552,0.26369,0.31258,0.35347,0.37838,0.37317,0.34365,0.28988,0.23957,0.19795,0.17413,0.15262,0.13265,0.11343,0.10302,0.10398,0.1158
0.14418,0.15221,0.15185,0.13983,0.131,0.1242,0.12438,0.12839,0.1317,0.13736,0.15253,0.17261,0.20278,0.23947,0.281,0.34376,0.43071,0.50916,0.55055,0.53426,0.4621,0.37789,0.32582,0.34139,0.41886,0.51551,0.591,0.63768,0.66041,0.68577,0.72336,0.76764,0.79207,0.81184,0.82939,0.84492,0.84045,0.80345,0.73255,0.63769,0.53759,0.45572,0.3811,0.30848,0.24604,0.21115,0.20941,0.23312,0.27347,0.32856,0.37099,0.39212,0.3815,0.34936,0.29986,0.25352,0.21781,0.19406,0.16973,0.14757,0.12928,0.12163,0.12675,0.14189
0.13753,0.14657,0.14737,0.13695,0.12856,0.12118,0.12243,0.12806,0.13492,0.145,0.16216,0.18379,0.21726,0.26358,0.32124,0.40327,0.50469,0.58773,0.61916,0.58578,0.49539,0.39616,0.33489,0.34185,0.41231,0.5096,0.59535,0.65803,0.68837,0.69085,0.68234,0.67194,0.6583,0.6639,0.67985,0.69718,0.69522,0.66717,0.6216,0.5631,0.49784,0.43764,0.36721,0.29325,0.22893,0.19468,0.19653,0.22603,0.27638,0.33299,0.37177,0.38372,0.36478,0.33207,0.29194,0.25659,0.23317,0.21289,0.18945,0.16799,0.15102,0.14368,0.1474,0.15879
0.12969,0.13993,0.14167,0.13294,0.12421,0.11558,0.11962,0.1323,0.14952,0.17194,0.19573,0.2201,0.25736,0.3155,0.39173,0.48893,0.58705,0.65006,0.65005,0.59034,0.48996,0.39384,0.34047,0.3517,0.42196,0.52287,0.61837,0.68861,0.71705,0.69607,0.64976,0.59727,0.55259,0.53758,0.53893,0.54525,0.53897,0.51856,0.49748,0.47225,0.44039,0.40403,0.34438,0.27564,0.2142,0.1839,0.19003,0.22438,0.2803,0.3321,0.36173,0.362,0.33444,0.30326,0.27314,0.25126,0.24338,0.23137,0.21492,0.19976,0.18499,0.17513,0.1705,0.16994
0.12213,0.13169,0.1331,0.12603,0.1181,0.10988,0.11725,0.13694,0.16538,0.20164,0.23438,0.26304,0.30419,0.37236,0.46374,0.56767,0.65062,0.68169,0.64452,0.56162,0.46345,0.38563,0.35181,0.37545,0.45003,0.55344,0.65204,0.71717,0.7345,0.69828,0.63509,0.56719,0.50949,0.47652,0.45654,0.44347,0.42621,0.40739,0.40021,0.39588,0.3867,0.37047,0.32347,0.26321,0.20982,0.1873,0.19898,0.23622,0.29003,0.33115,0.34823,0.33671,0.30255,0.27323,0.24999,0.23933,0.24466,0.24299,0.23676,0.23163,0.22087,0.20845,0.1927,0.17617
0.11624,0.12595,0.12806,0.123,0.11651,0.10776,0.11481,0.13736,0.17259,0.21933,0.26094,0.29449,0.33869,0.41141,0.50801,0.60818,0.6699,0.66946,0.60348,0.50803,0.42174,0.3689,0.35888,0.39849,0.47772,0.57926,0.67272,0.7262,0.73271,0.69012,0.62226,0.55046,0.48567,0.43899,0.40426,0.38136,0.36221,0.34785,0.34721,0.35105,0.35123,0.34501,0.3084,0.25916,0.21855,0.20751,0.22459,0.26333,0.30991,0.33959,0.34533,0.32431,0.28554,0.25536,0.23162,0.22468,0.23286,0.23762,0.24158,0.24913,0.24719,0.23532,0.20934,0.17598
0.11279,0.11866,0.11912,0.11521,0.11167,0.10446,0.10961,0.1319,0.16989,0.22384,0.27529,0.3164,0.36549,0.43769,0.52864,0.61456,0.65553,0.6328,0.55404,0.45842,0.38691,0.35372,0.36028,0.4094,0.48805,0.57958,0.65723,0.69223,0.68761,0.64444,0.58284,0.5218,0.46363,0.41698,0.38005,0.35551,0.34064,0.33292,0.33784,0.3469,0.35028,0.34519,0.31311,0.2716,0.24303,0.2425,0.26246,0.29789,0.33041,0.34611,0.34211,0.31623,0.27882,0.24941,0.22338,0.21521,0.21929,0.22631,0.2379,0.25521,0.26114,0.2498,0.21587,0.16884
0.12956,0.1258,0.11828,0.11005,0.10687,0.10133,0.10518,0.1256,0.16249,0.21801,0.27547,0.32389,0.37795,0.44771,0.52823,0.59896,0.62572,0.59354,0.51479,0.42883,0.37182,0.35204,0.36763,0.41655,0.48465,0.55812,0.61455,0.63687,0.63075,0.59494,0.54555,0.49531,0.44106,0.39308,0.35272,0.32792,0.31938,0.32171,0.33567,0.35159,0.35838,0.35363,0.32609,0.29457,0.27901,0.28851,0.31022,0.33899,0.35432,0.35409,0.34042,0.31213,0.28102,0.25694,0.23327,0.22462,0.22197,0.22552,0.23888,0.25746,0.26606,0.25259,0.21189,0.15475
0.17023,0.15358,0.13478,0.12035,0.11672,0.11353,0.1159,0.12996,0.1579,0.20579,0.26287,0.31852,0.38029,0.45062,0.52225,0.57786,0.59155,0.55333,0.47758,0.40458,0.36129,0.35214,0.37296,0.41445,0.46583,0.51818,0.5555,0.57254,0.571,0.54435,0.50536,0.46314,0.41413,0.36862,0.3286,0.30284,0.29489,0.30105,0.32066,0.34551,0.36195,0.36517,0.34791,0.32838,0.32162,0.33339,0.35064,0.36848,0.36735,0.35546,0.33762,0.3128,0.29306,0.27768,0.2595,0.25039,0.23914,0.23367,0.24136,0.25222,0.25847,0.24441,0.20506,0.14945
0.22068,0.19137,0.15993,0.13804,0.13216,0.13132,0.134,0.14176,0.15778,0.1916,0.24126,0.30305,0.37802,0.45872,0.53057,0.57453,0.57165,0.52158,0.44431,0.38397,0.35627,0.35932,0.38747,0.42182,0.45902,0.49441,0.51732,0.53305,0.53711,0.51668,0.48557,0.44684,0.40097,0.35778,0.31836,0.29004,0.2766,0.27668,0.29245,0.32025,0.3459,0.36124,0.35901,0.35394,0.3546,0.367,0.38062,0.38966,0.37829,0.35985,0.34228,0.32453,0.31684,0.31104,0.29925,0.28888,0.26996,0.25239,0.24911,0.24655,0.24606,0.23204,0.19911,0.15188
0.25786,0.22158,0.18321,0.15824,0.15148,0.15259,0.15465,0.15408,0.15546,0.17117,0.20908,0.27474,0.36428,0.46188,0.54323,0.5822,0.56389,0.50016,0.41913,0.36949,0.35739,0.37297,0.40885,0.4369,0.4638,0.48918,0.50611,0.52504,0.5363,0.52267,0.49846,0.46066,0.41612,0.37402,0.33357,0.29863,0.27142,0.25362,0.25337,0.27546,0.30672,0.33616,0.35195,0.36291,0.374,0.39281,0.41068,0.41904,0.40455,0.38101,0.36095,0.34632,0.34458,0.34479,0.33612,0.32137,0.29431,0.264,0.2474,0.23152,0.22523,0.21576,0.19681,0.16741
0.26229,0.22974,0.19414,0.1721,0.16564,0.16653,0.16589,0.15766,0.14725,0.14751,0.17381,0.24062,0.3448,0.46423,0.56362,0.60555,0.57669,0.49924,0.41294,0.36675,0.36348,0.38472,0.42263,0.44609,0.4688,0.49693,0.52224,0.55262,0.57533,0.56833,0.54419,0.50029,0.44809,0.40206,0.35867,0.31672,0.27732,0.24384,0.22795,0.24085,0.27019,0.30462,0.33101,0.35727,0.38626,0.42458,0.45912,0.47393,0.45687,0.42204,0.38922,0.36965,0.36728,0.3702,0.36266,0.34275,0.3086,0.26769,0.23839,0.21279,0.20355,0.20117,0.19872,0.19053
0.23525,0.21276,0.18574,0.16859,0.16177,0.16137,0.15838,0.14815,0.13431,0.12632,0.14319,0.20578,0.31933,0.46261,0.58969,0.65035,0.62619,0.54075,0.44592,0.39059,0.38274,0.40132,0.43508,0.45388,0.47369,0.50512,0.5371,0.57533,0.60803,0.61083,0.59122,0.54569,0.48665,0.43535,0.38657,0.33751,0.29118,0.24964,0.22466,0.22795,0.24894,0.27774,0.30704,0.34495,0.39675,0.4629,0.51972,0.54225,0.51854,0.46545,0.41301,0.38346,0.37716,0.38118,0.3727,0.34707,0.30647,0.26007,0.2222,0.19245,0.18258,0.18702,0.19936,0.21121
0.196,0.1854,0.16797,0.15481,0.14728,0.14617,0.14452,0.13851,0.12868,0.11852,0.12648,0.17612,0.28305,0.43597,0.58376,0.668,0.66128,0.57983,0.48059,0.41276,0.3934,0.40504,0.4323,0.44981,0.46954,0.50737,0.54614,0.58864,0.62555,0.63288,0.6147,0.57119,0.50959,0.45719,0.40596,0.3532,0.30609,0.26466,0.23728,0.23257,0.24165,0.25787,0.28402,0.32965,0.40177,0.49337,0.57102,0.6042,0.58131,0.52117,0.45634,0.4175,0.40061,0.39507,0.37629,0.341,0.29281,0.24664,0.20721,0.18088,0.17422,0.18327,0.20299,0.22684
0.1593,0.15678,0.14583,0.13464,0.12725,0.1285,0.13299,0.136,0.13383,0.12464,0.12373,0.15532,0.24394,0.39034,0.54677,0.6519,0.67254,0.61003,0.51758,0.44224,0.40881,0.40902,0.42731,0.4448,0.46835,0.51061,0.54863,0.58197,0.60654,0.60764,0.58906,0.55508,0.50278,0.45654,0.40732,0.35432,0.31085,0.2757,0.25126,0.24139,0.23965,0.24282,0.26403,0.31162,0.39385,0.49635,0.58315,0.62566,0.61464,0.56662,0.5075,0.46622,0.43556,0.41095,0.37381,0.3263,0.27391,0.2356,0.20385,0.18822,0.18607,0.19501,0.21232,0.23618
0.14676,0.14644,0.13464,0.11964,0.11051,0.11472,0.12806,0.14053,0.14331,0.132,0.12043,0.13304,0.19818,0.32541,0.47541,0.59231,0.6428,0.61164,0.5416,0.47189,0.42917,0.4161,0.42325,0.4401,0.47047,0.51323,0.5433,0.55741,0.5585,0.54583,0.52774,0.50801,0.4745,0.43959,0.3968,0.34706,0.3074,0.27568,0.25149,0.23501,0.2243,0.21704,0.23253,0.27467,0.35319,0.45065,0.53616,0.58785,0.59933,0.58048,0.54553,0.51182,0.47162,0.42793,0.37155,0.3125,0.2576,0.22711,0.20584,0.20148,0.20325,0.20937,0.21738,0.23138
0.14752,0.14712,0.13353,0.11577,0.10641,0.11259,0.13099,0.14608,0.14694,0.13083,0.11253,0.11443,0.16059,0.26093,0.38889,0.50123,0.57424,0.57942,0.54436,0.49303,0.44759,0.42016,0.41313,0.42538,0.4603,0.49972,0.52013,0.51612,0.49607,0.47229,0.45842,0.457,0.44781,0.42845,0.39344,0.34531,0.30271,0.26561,0.23522,0.21215,0.19647,0.18479,0.19424,0.22417,0.28507,0.36323,0.43911,0.49973,0.53977,0.55924,0.55774,0.53744,0.49282,0.43514,0.36416,0.29749,0.24294,0.2189,0.20772,0.21251,0.21609,0.21819,0.21457,0.21484
0.15459,0.1532,0.13802,0.1187,0.10821,0.11222,0.12838,0.13934,0.13601,0.12121,0.10874,0.11622,0.15626,0.23022,0.32495,0.41649,0.49543,0.53074,0.53347,0.5075,0.46646,0.42698,0.40439,0.40777,0.44154,0.47308,0.48413,0.4686,0.43723,0.4122,0.4107,0.42991,0.44509,0.43927,0.4089,0.35997,0.3098,0.26327,0.22461,0.19363,0.17167,0.15384,0.15263,0.16645,0.2037,0.25738,0.31866,0.38008,0.43704,0.48309,0.50943,0.50681,0.47138,0.41697,0.34672,0.28089,0.22909,0.20595,0.19965,0.20883,0.21311,0.21286,0.2008,0.1884
0.15972,0.15866,0.14598,0.12945,0.11897,0.11674,0.12184,0.1215,0.11203,0.10339,0.10574,0.12816,0.17066,0.22606,0.2911,0.35978,0.43307,0.48381,0.51037,0.50396,0.4708,0.42955,0.39967,0.3943,0.41795,0.43515,0.43556,0.4176,0.39,0.3776,0.39686,0.43657,0.47127,0.47407,0.44125,0.38388,0.31963,0.25988,0.21364,0.17662,0.14981,0.12661,0.11443,0.11346,0.12974,0.16326,0.2103,0.26489,0.32175,0.37369,0.4112,0.42216,0.40304,0.36609,0.31014,0.25423,0.20763,0.18313,0.17935,0.19155,0.1997,0.20343,0.19038,0.17159
0.15438,0.15338,0.14538,0.13516,0.12662,0.11833,0.11013,0.097268,0.083844,0.084959,0.10496,0.14373,0.19093,0.23676,0.28387,0.33837,0.40251,0.45482,0.48521,0.48426,0.4565,0.42289,0.39645,0.38844,0.39914,0.40313,0.39669,0.38424,0.36821,0.37152,0.40806,0.46249,0.50885,0.51619,0.477,0.40744,0.32733,0.25609,0.20514,0.16494,0.13343,0.10476,0.083125,0.074041,0.078184,0.099908,0.13547,0.17748,0.22098,0.26273,0.29529,0.31233,0.30907,0.29331,0.25873,0.21931,0.1817,0.15837,0.15857,0.17802,0.19821,0.21513,0.21043,0.19299
0.14027,0.13957,0.13709,0.13372,0.12738,0.1142,0.094656,0.072667,0.058324,0.068073,0.10008,0.14719,0.19524,0.23997,0.28732,0.34502,0.40775,0.45538,0.47467,0.46627,0.43871,0.41719,0.40351,0.39927,0.39962,0.39087,0.37485,0.36244,0.35128,0.36322,0.40978,0.47151,0.52416,0.53359,0.48957,0.41125,0.32226,0.24781,0.20103,0.16428,0.1332,0.10083,0.072286,0.056218,0.051603,0.063055,0.086026,0.1116,0.13736,0.16443,0.18834,0.20774,0.21605,0.21629,0.19957,0.17555,0.14816,0.1304,0.13865,0.17022,0.20909,0.24626,0.25859,0.25118
0.11928,0.1198,0.12143,0.12226,0.11707,0.10189,0.077786,0.053162,0.040261,0.053571,0.089198,0.13667,0.18156,0.22767,0.28045,0.34426,0.4066,0.44915,0.4586,0.44529,0.42042,0.40991,0.40826,0.40925,0.40478,0.39197,0.37269,0.35818,0.34475,0.35205,0.39266,0.44829,0.4978,0.50688,0.46513,0.38932,0.30507,0.23829,0.20215,0.17289,0.14483,0.10949,0.074726,0.049931,0.036007,0.037032,0.049917,0.06528,0.083059,0.10464,0.12448,0.14236,0.15151,0.15384,0.14396,0.12947,0.11261,0.10488,0.12403,0.16842,0.22509,0.28053,0.3102,0.31556
0.092342,0.095603,0.099677,0.10052,0.093584,0.079729,0.059017,0.041118,0.033746,0.046445,0.07751,0.11878,0.15872,0.20679,0.26565,0.33276,0.39558,0.43949,0.45295,0.45051,0.44091,0.44183,0.44613,0.44268,0.4272,0.40824,0.38627,0.36848,0.3497,0.34341,0.36319,0.39736,0.43128,0.43598,0.40301,0.34237,0.27794,0.23139,0.21299,0.19538,0.17248,0.13428,0.091784,0.055376,0.030571,0.020961,0.02594,0.03568,0.052229,0.074172,0.093184,0.1078,0.11188,0.10889,0.099575,0.090556,0.084809,0.089261,0.11804,0.16957,0.23324,0.29483,0.33365,0.34849
